HCPCS,DESCRIPTION,STATUS CODE,Outpatient RVU,Inpatient RVU,IN_OUT_RVU,GLOB_DAYS
92521,Evaluation of speech fluency,A,3.99,3.99,7.98,XXX
92522,Evaluate speech production,A,3.34,3.34,6.68,XXX
92523,Speech sound lang comprehen,A,6.84,6.84,13.68,XXX
92524,Behavral qualit analys voice,A,3.29,3.29,6.58,XXX
92526,Oral function therapy,A,2.54,2.54,5.08,XXX
92531,Spontaneous nystagmus study,B,0,0,0,XXX
92532,Positional nystagmus test,B,0,0,0,XXX
92533,Caloric vestibular test,B,0,0,0,XXX
92534,Optokinetic nystagmus test,B,0,0,0,XXX
92537,Caloric vstblr test w/rec,A,1.19,1.19,2.38,XXX
92537,Caloric vstblr test w/rec,A,0.28,0.28,0.56,XXX
92537,Caloric vstblr test w/rec,A,0.91,0.91,1.82,XXX
92538,Caloric vstblr test w/rec,A,0.67,0.67,1.34,XXX
92538,Caloric vstblr test w/rec,A,0.2,0.2,0.4,XXX
92538,Caloric vstblr test w/rec,A,0.47,0.47,0.94,XXX
92540,Basic vestibular evaluation,A,3.2,3.2,6.4,XXX
92540,Basic vestibular evaluation,A,0.93,0.93,1.86,XXX
92540,Basic vestibular evaluation,A,2.27,2.27,4.54,XXX
92541,Spontaneous nystagmus test,A,0.75,0.75,1.5,XXX
92541,Spontaneous nystagmus test,A,0.13,0.13,0.26,XXX
92541,Spontaneous nystagmus test,A,0.62,0.62,1.24,XXX
92542,Positional nystagmus test,A,0.86,0.86,1.72,XXX
92542,Positional nystagmus test,A,0.13,0.13,0.26,XXX
92542,Positional nystagmus test,A,0.73,0.73,1.46,XXX
92544,Optokinetic nystagmus test,A,0.53,0.53,1.06,XXX
92544,Optokinetic nystagmus test,A,0.11,0.11,0.22,XXX
92544,Optokinetic nystagmus test,A,0.42,0.42,0.84,XXX
92545,Oscillating tracking test,A,0.5,0.5,1,XXX
92545,Oscillating tracking test,A,0.11,0.11,0.22,XXX
92545,Oscillating tracking test,A,0.39,0.39,0.78,XXX
92546,Sinusoidal rotational test,A,3.98,3.98,7.96,XXX
92546,Sinusoidal rotational test,A,3.54,3.54,7.08,XXX
92546,Sinusoidal rotational test,A,0.44,0.44,0.88,XXX
92547,Supplemental electrical test,A,0.32,0.32,0.64,ZZZ
92548,Cdp-sot 6 cond w/i&r,A,1.41,1.41,2.82,XXX
92548,Cdp-sot 6 cond w/i&r,A,0.42,0.42,0.84,XXX
92548,Cdp-sot 6 cond w/i&r,A,0.99,0.99,1.98,XXX
92549,Cdp-sot 6 cond w/i&r mct&adt,A,1.93,1.93,3.86,XXX
92549,Cdp-sot 6 cond w/i&r mct&adt,A,0.61,0.61,1.22,XXX
92549,Cdp-sot 6 cond w/i&r mct&adt,A,1.32,1.32,2.64,XXX
92550,Tympanometry & reflex thresh,A,0.65,0.65,1.3,XXX
92551,Pure tone hearing test air,N,0.38,0.38,0.76,XXX
92552,Pure tone audiometry air,A,1.14,1.14,2.28,XXX
92553,Audiometry air & bone,A,1.38,1.38,2.76,XXX
92555,Speech threshold audiometry,A,0.87,0.87,1.74,XXX
92556,Speech audiometry complete,A,1.35,1.35,2.7,XXX
92557,Comprehensive hearing test,A,1.09,0.94,2.03,XXX
92558,Evoked auditory test qual,X,0.28,0.25,0.53,XXX
92562,Loudness balance test,A,1.45,1.45,2.9,XXX
92563,Tone decay hearing test,A,1.04,1.04,2.08,XXX
92565,Stenger test pure tone,A,0.63,0.63,1.26,XXX
92567,Tympanometry,A,0.49,0.32,0.81,XXX
92568,Acoustic refl threshold tst,A,0.45,0.44,0.89,XXX
92570,Acoustic immitance testing,A,0.96,0.86,1.82,XXX
92571,Filtered speech hearing test,A,0.93,0.93,1.86,XXX
92572,Staggered spondaic word test,A,1.6,1.6,3.2,XXX
92575,Sensorineural acuity test,A,2.22,2.22,4.44,XXX
92576,Synthetic sentence test,A,1.28,1.28,2.56,XXX
92577,Stenger test speech,A,0.66,0.66,1.32,XXX
92579,Visual audiometry (vra),A,1.32,1.09,2.41,XXX
92582,Conditioning play audiometry,A,2.6,2.6,5.2,XXX
92583,Select picture audiometry,A,1.71,1.71,3.42,XXX
92584,Electrocochleography,A,3.32,3.32,6.64,XXX
92587,Evoked auditory test limited,A,0.64,0.64,1.28,XXX
92587,Evoked auditory test limited,A,0.11,0.11,0.22,XXX
92587,Evoked auditory test limited,A,0.53,0.53,1.06,XXX
92588,Evoked auditory tst complete,A,0.99,0.99,1.98,XXX
92588,Evoked auditory tst complete,A,0.15,0.15,0.3,XXX
92588,Evoked auditory tst complete,A,0.84,0.84,1.68,XXX
92590,Hearing aid exam one ear,N,0,0,0,XXX
92591,Hearing aid exam both ears,N,0,0,0,XXX
92592,Hearing aid check one ear,N,0,0,0,XXX
92593,Hearing aid check both ears,N,0,0,0,XXX
92594,Electro hearng aid test one,N,0,0,0,XXX
92595,Electro hearng aid tst both,N,0,0,0,XXX
92596,Ear protector evaluation,A,2.31,2.31,4.62,XXX
92597,Oral speech device eval,A,2.17,2.17,4.34,XXX
92601,Cochlear implt f/up exam <7,A,4.73,3.62,8.35,XXX
92602,Reprogram cochlear implt <7,A,2.98,2.04,5.02,XXX
92603,Cochlear implt f/up exam 7/>,A,4.45,3.52,7.97,XXX
92604,Reprogram cochlear implt 7/>,A,2.68,1.95,4.63,XXX
92605,Ex for nonspeech device rx,B,2.71,2.54,5.25,XXX
92606,Non-speech device service,B,2.35,2.02,4.37,XXX
92607,Ex for speech device rx 1hr,A,3.72,3.72,7.44,XXX
92608,Ex for speech device rx addl,A,1.46,1.46,2.92,ZZZ
92609,Use of speech device service,A,3.1,3.1,6.2,XXX
92610,Evaluate swallowing function,A,2.56,2.1,4.66,XXX
92611,Motion fluoroscopy/swallow,A,2.76,2.76,5.52,XXX
92612,Endoscopy swallow (fees) vid,A,5.96,1.97,7.93,XXX
92613,Endoscopy swallow (fees) i&r,A,1.08,1.08,2.16,XXX
92614,Laryngoscopic sensory vid,A,4.48,1.94,6.42,XXX
92615,Laryngoscopic sensory i&r,A,0.97,0.97,1.94,XXX
92616,Fees w/laryngeal sense test,A,6.86,2.95,9.81,XXX
92617,Fees w/laryngeal sense i&r,A,1.21,1.21,2.42,XXX
92618,Ex for nonspeech dev rx add,B,0.95,0.94,1.89,ZZZ
92620,Auditory function 60 min,A,2.64,2.34,4.98,XXX
92621,Auditory function + 15 min,A,0.65,0.55,1.2,ZZZ
92622,Dx aly aud oi snd prcsr 1st,A,2.37,1.96,4.33,XXX
92623,Dx aly aud oi snd prcsr each,A,0.61,0.52,1.13,ZZZ
92625,Tinnitus assessment,A,2.01,1.8,3.81,XXX
92626,Eval aud funcj 1st hour,A,2.58,2.2,4.78,XXX
92627,Eval aud funcj ea addl 15,A,0.61,0.52,1.13,ZZZ
92630,Aud rehab pre-ling hear loss,I,0,0,0,XXX
92633,Aud rehab postling hear loss,I,0,0,0,XXX
92640,Aud brainstem implt programg,A,3.24,2.76,6,XXX
92650,Aep scr auditory potential,N,0.81,0.81,1.62,XXX
92651,Aep hearing status deter i&r,A,2.48,2.48,4.96,XXX
92652,Aep thrshld est mlt freq i&r,A,3.36,3.36,6.72,XXX
92653,Aep neurodiagnostic i&r,A,2.49,2.49,4.98,XXX
92700,Unlisted orl service/px,C,0,0,0,XXX
92920,Prq cardiac angioplast 1 art,A,15.45,15.45,30.9,0
92921,Prq cardiac angio addl art,B,0,0,0,ZZZ
92924,Prq card angio/athrect 1 art,A,18.43,18.43,36.86,0
92925,Prq card angio/athrect addl,B,0,0,0,ZZZ
92928,Prq card stent w/angio 1 vsl,A,17.19,17.19,34.38,0
92929,Prq card stent w/angio addl,B,0,0,0,ZZZ
92933,Prq card stent/ath/angio,A,19.28,19.28,38.56,0
92934,Prq card stent/ath/angio,B,0,0,0,ZZZ
92937,Prq revasc byp graft 1 vsl,A,17.19,17.19,34.38,0
92938,Prq revasc byp graft addl,B,0,0,0,ZZZ
92941,Prq card revasc mi 1 vsl,A,19.3,19.3,38.6,0
92943,Prq card revasc chronic 1vsl,A,19.3,19.3,38.6,0
92944,Prq card revasc chronic addl,B,0,0,0,ZZZ
92950,Heart/lung resuscitation cpr,A,9.71,5.41,15.12,0
92953,Temporary external pacing,A,0.03,0.03,0.06,0
92960,Cardioversion electric ext,A,4.59,3.18,7.77,0
92961,Cardioversion electric int,A,7.16,7.16,14.32,0
92970,Cardioassist internal,A,5.51,5.51,11.02,0
92971,Cardioassist external,A,2.93,2.93,5.86,0
92972,Perq trluml coronry lithotrp,A,4.28,4.28,8.56,ZZZ
92973,Prq coronary mech thrombect,A,5.15,5.15,10.3,ZZZ
92974,Cath place cardio brachytx,A,4.72,4.72,9.44,ZZZ
92975,Dissolve clot heart vessel,A,10.98,10.98,21.96,0
92977,Dissolve clot heart vessel,A,1.66,1.66,3.32,XXX
92978,Endoluminl ivus oct c 1st,C,0,0,0,ZZZ
92978,Endoluminl ivus oct c 1st,C,0,0,0,ZZZ
92978,Endoluminl ivus oct c 1st,A,2.76,2.76,5.52,ZZZ
92979,Endoluminl ivus oct c ea,C,0,0,0,ZZZ
92979,Endoluminl ivus oct c ea,C,0,0,0,ZZZ
92979,Endoluminl ivus oct c ea,A,2.19,2.19,4.38,ZZZ
92986,Revision of aortic valve,A,38.98,38.98,77.96,90
92987,Revision of mitral valve,A,40.17,40.17,80.34,90
92990,Revision of pulmonary valve,A,32.17,32.17,64.34,90
92997,Pul art balloon repr percut,A,18.53,18.53,37.06,0
92998,Pul art balloon repr percut,A,9.3,9.3,18.6,ZZZ
93000,Electrocardiogram complete,A,0.43,0.43,0.86,XXX
93005,Electrocardiogram tracing,A,0.19,0.19,0.38,XXX
93010,Electrocardiogram report,A,0.24,0.24,0.48,XXX
93015,Cardiovascular stress test,A,2.16,2.16,4.32,XXX
93016,Cardiovascular stress test,A,0.62,0.62,1.24,XXX
93017,Cardiovascular stress test,A,1.13,1.13,2.26,XXX
93018,Cardiovascular stress test,A,0.41,0.41,0.82,XXX
93024,Cardiac drug stress test,A,3.35,3.35,6.7,XXX
93024,Cardiac drug stress test,A,1.74,1.74,3.48,XXX
93024,Cardiac drug stress test,A,1.61,1.61,3.22,XXX
93025,Microvolt t-wave assess,A,3.75,3.75,7.5,XXX
93025,Microvolt t-wave assess,A,2.66,2.66,5.32,XXX
93025,Microvolt t-wave assess,A,1.09,1.09,2.18,XXX
93040,Rhythm ecg with report,A,0.39,0.39,0.78,XXX
93041,Rhythm ecg tracing,A,0.19,0.19,0.38,XXX
93042,Rhythm ecg report,A,0.2,0.2,0.4,XXX
93050,Art pressure waveform analys,A,0.48,0.48,0.96,XXX
93050,Art pressure waveform analys,A,0.24,0.24,0.48,XXX
93050,Art pressure waveform analys,A,0.24,0.24,0.48,XXX
93150,Therapy activation ipnss,A,2.99,1.26,4.25,XXX
93151,Interrog&prgrmg ipnss,A,2.61,1.19,3.8,XXX
93152,Interrog&prgrmg ipnss polysm,A,4.72,2.78,7.5,XXX
93153,Interrog w/o prgrmg ipnss,A,1.55,0.64,2.19,XXX
93224,Ecg monit/reprt up to 48 hrs,A,2.16,2.16,4.32,XXX
93225,Ecg monit/reprt up to 48 hrs,A,0.55,0.55,1.1,XXX
93226,Ecg monit/reprt up to 48 hrs,A,1.07,1.07,2.14,XXX
93227,Ecg monit/reprt up to 48 hrs,A,0.54,0.54,1.08,XXX
93228,Remote 30 day ecg rev/report,A,0.74,0.74,1.48,XXX
93229,Remote 30 day ecg tech supp,A,24.42,24.42,48.84,XXX
93241,Ext ecg>48hr<7d rec scan a/r,A,7.75,7.75,15.5,XXX
93242,Ext ecg>48hr<7d recording,A,0.36,0.36,0.72,XXX
93243,Ext ecg>48hr<7d scan a/r,A,6.71,6.71,13.42,XXX
93244,Ext ecg>48hr<7d rev&interpj,A,0.68,0.68,1.36,XXX
93245,Ext ecg>7d<15d rec scan a/r,A,8.15,8.15,16.3,XXX
93246,Ext ecg>7d<15d recording,A,0.36,0.36,0.72,XXX
93247,Ext ecg>7d<15d scan a/r,A,7.04,7.04,14.08,XXX
93248,Ext ecg>7d<15d rev&interpj,A,0.75,0.75,1.5,XXX
93260,Prgrmg dev eval impltbl sys,A,2.26,2.26,4.52,XXX
93260,Prgrmg dev eval impltbl sys,A,1.05,1.05,2.1,XXX
93260,Prgrmg dev eval impltbl sys,A,1.21,1.21,2.42,XXX
93261,Interrogate subq defib,A,2.08,2.08,4.16,XXX
93261,Interrogate subq defib,A,1.04,1.04,2.08,XXX
93261,Interrogate subq defib,A,1.04,1.04,2.08,XXX
93264,Rem mntr wrls p-art prs snr,A,1.54,1.05,2.59,XXX
93268,Ecg record/review,A,5.25,5.25,10.5,XXX
93270,Remote 30 day ecg rev/report,A,0.25,0.25,0.5,XXX
93271,Ecg/monitoring and analysis,A,4.29,4.29,8.58,XXX
93272,Ecg/review interpret only,A,0.71,0.71,1.42,XXX
93278,Ecg/signal-averaged,A,0.95,0.95,1.9,XXX
93278,Ecg/signal-averaged,A,0.58,0.58,1.16,XXX
93278,Ecg/signal-averaged,A,0.37,0.37,0.74,XXX
93279,Prgrmg dev eval pm/ldls pm,A,2.01,2.01,4.02,XXX
93279,Prgrmg dev eval pm/ldls pm,A,1.1,1.1,2.2,XXX
93279,Prgrmg dev eval pm/ldls pm,A,0.91,0.91,1.82,XXX
93280,Pm device progr eval dual,A,2.35,2.35,4.7,XXX
93280,Pm device progr eval dual,A,1.27,1.27,2.54,XXX
93280,Pm device progr eval dual,A,1.08,1.08,2.16,XXX
93281,Pm device progr eval multi,A,2.5,2.5,5,XXX
93281,Pm device progr eval multi,A,1.29,1.29,2.58,XXX
93281,Pm device progr eval multi,A,1.21,1.21,2.42,XXX
93282,Prgrmg eval implantable dfb,A,2.37,2.37,4.74,XXX
93282,Prgrmg eval implantable dfb,A,1.17,1.17,2.34,XXX
93282,Prgrmg eval implantable dfb,A,1.2,1.2,2.4,XXX
93283,Prgrmg eval implantable dfb,A,2.91,2.91,5.82,XXX
93283,Prgrmg eval implantable dfb,A,1.28,1.28,2.56,XXX
93283,Prgrmg eval implantable dfb,A,1.63,1.63,3.26,XXX
93284,Prgrmg eval implantable dfb,A,3.14,3.14,6.28,XXX
93284,Prgrmg eval implantable dfb,A,1.37,1.37,2.74,XXX
93284,Prgrmg eval implantable dfb,A,1.77,1.77,3.54,XXX
93285,Prgrmg dev eval scrms ip,A,1.79,1.79,3.58,XXX
93285,Prgrmg dev eval scrms ip,A,1.05,1.05,2.1,XXX
93285,Prgrmg dev eval scrms ip,A,0.74,0.74,1.48,XXX
93286,Peri-px eval pm/ldls pm ip,A,1.35,1.35,2.7,XXX
93286,Peri-px eval pm/ldls pm ip,A,0.92,0.92,1.84,XXX
93286,Peri-px eval pm/ldls pm ip,A,0.43,0.43,0.86,XXX
93287,Peri-px device eval & prgr,A,1.56,1.56,3.12,XXX
93287,Peri-px device eval & prgr,A,0.93,0.93,1.86,XXX
93287,Peri-px device eval & prgr,A,0.63,0.63,1.26,XXX
93288,Interrog evl pm/ldls pm ip,A,1.68,1.68,3.36,XXX
93288,Interrog evl pm/ldls pm ip,A,1.08,1.08,2.16,XXX
93288,Interrog evl pm/ldls pm ip,A,0.6,0.6,1.2,XXX
93289,Interrog device eval heart,A,2.15,2.15,4.3,XXX
93289,Interrog device eval heart,A,1.09,1.09,2.18,XXX
93289,Interrog device eval heart,A,1.06,1.06,2.12,XXX
93290,Interrog dev eval icpms ip,A,1.59,1.59,3.18,XXX
93290,Interrog dev eval icpms ip,A,0.98,0.98,1.96,XXX
93290,Interrog dev eval icpms ip,A,0.61,0.61,1.22,XXX
93291,Interrog dev eval scrms ip,A,1.46,1.46,2.92,XXX
93291,Interrog dev eval scrms ip,A,0.94,0.94,1.88,XXX
93291,Interrog dev eval scrms ip,A,0.52,0.52,1.04,XXX
93292,Wcd device interrogate,A,1.53,1.53,3.06,XXX
93292,Wcd device interrogate,A,0.92,0.92,1.84,XXX
93292,Wcd device interrogate,A,0.61,0.61,1.22,XXX
93293,Pm phone r-strip device eval,A,1.32,1.32,2.64,XXX
93293,Pm phone r-strip device eval,A,0.9,0.9,1.8,XXX
93293,Pm phone r-strip device eval,A,0.42,0.42,0.84,XXX
93294,Rem interrog evl pm/ldls pm,A,0.87,0.87,1.74,XXX
93295,Dev interrog remote 1/2/mlt,A,1.08,1.08,2.16,XXX
93296,Rem interrog evl pm/ids,A,0.64,0.64,1.28,XXX
93297,Rem interrog dev eval icpms,A,1.81,1.81,3.62,XXX
93297,Rem interrog dev eval icpms,A,1.08,1.08,2.16,XXX
93297,Rem interrog dev eval icpms,A,0.73,0.73,1.46,XXX
93298,Rem interrog dev eval scrms,A,3.05,3.05,6.1,XXX
93298,Rem interrog dev eval scrms,A,2.32,2.32,4.64,XXX
93298,Rem interrog dev eval scrms,A,0.73,0.73,1.46,XXX
93303,Echo transthoracic,A,6.58,6.58,13.16,XXX
93303,Echo transthoracic,A,4.78,4.78,9.56,XXX
93303,Echo transthoracic,A,1.8,1.8,3.6,XXX
93304,Echo transthoracic,A,4.66,4.66,9.32,XXX
93304,Echo transthoracic,A,3.61,3.61,7.22,XXX
93304,Echo transthoracic,A,1.05,1.05,2.1,XXX
93306,Tte w/doppler complete,A,5.89,5.89,11.78,XXX
93306,Tte w/doppler complete,A,3.87,3.87,7.74,XXX
93306,Tte w/doppler complete,A,2.02,2.02,4.04,XXX
93307,Tte w/o doppler complete,A,4.09,4.09,8.18,XXX
93307,Tte w/o doppler complete,A,2.82,2.82,5.64,XXX
93307,Tte w/o doppler complete,A,1.27,1.27,2.54,XXX
93308,Tte f-up or lmtd,A,2.96,2.96,5.92,XXX
93308,Tte f-up or lmtd,A,2.23,2.23,4.46,XXX
93308,Tte f-up or lmtd,A,0.73,0.73,1.46,XXX
93312,Echo transesophageal,A,7.06,7.06,14.12,XXX
93312,Echo transesophageal,A,3.95,3.95,7.9,XXX
93312,Echo transesophageal,A,3.11,3.11,6.22,XXX
93313,Echo transesophageal,A,0.33,0.33,0.66,XXX
93314,Echo transesophageal,A,6.77,6.77,13.54,XXX
93314,Echo transesophageal,A,4.17,4.17,8.34,XXX
93314,Echo transesophageal,A,2.6,2.6,5.2,XXX
93315,Echo transesophageal,C,0,0,0,XXX
93315,Echo transesophageal,C,0,0,0,XXX
93315,Echo transesophageal,A,3.69,3.69,7.38,XXX
93316,Echo transesophageal,A,0.76,0.76,1.52,XXX
93317,Echo transesophageal,C,0,0,0,XXX
93317,Echo transesophageal,C,0,0,0,XXX
93317,Echo transesophageal,A,2.57,2.57,5.14,XXX
93318,Echo transesophageal intraop,C,0,0,0,XXX
93318,Echo transesophageal intraop,C,0,0,0,XXX
93318,Echo transesophageal intraop,A,2.97,2.97,5.94,XXX
93319,3d echo img cgen car anomal,A,1.66,0.69,2.35,ZZZ
93320,Doppler echo exam heart,A,1.52,1.52,3.04,ZZZ
93320,Doppler echo exam heart,A,1,1,2,ZZZ
93320,Doppler echo exam heart,A,0.52,0.52,1.04,ZZZ
93321,Doppler echo exam heart,A,0.75,0.75,1.5,ZZZ
93321,Doppler echo exam heart,A,0.54,0.54,1.08,ZZZ
93321,Doppler echo exam heart,A,0.21,0.21,0.42,ZZZ
93325,Doppler color flow add-on,A,0.7,0.7,1.4,ZZZ
93325,Doppler color flow add-on,A,0.61,0.61,1.22,ZZZ
93325,Doppler color flow add-on,A,0.09,0.09,0.18,ZZZ
93350,Stress tte only,A,5.56,5.56,11.12,XXX
93350,Stress tte only,A,3.54,3.54,7.08,XXX
93350,Stress tte only,A,2.02,2.02,4.04,XXX
93351,Stress tte complete,A,6.96,6.96,13.92,XXX
93351,Stress tte complete,A,4.54,4.54,9.08,XXX
93351,Stress tte complete,A,2.42,2.42,4.84,XXX
93352,Admin ecg contrast agent,A,1.04,1.04,2.08,ZZZ
93355,Echo transesophageal (tee),A,6.58,6.58,13.16,XXX
93356,Myocrd strain img spckl trck,A,1.11,0.34,1.45,ZZZ
93451,Right heart cath,A,25.5,25.5,51,0
93451,Right heart cath,A,21.69,21.69,43.38,0
93451,Right heart cath,A,3.81,3.81,7.62,0
93452,Left hrt cath w/ventrclgrphy,A,26.52,26.52,53.04,0
93452,Left hrt cath w/ventrclgrphy,A,19.63,19.63,39.26,0
93452,Left hrt cath w/ventrclgrphy,A,6.89,6.89,13.78,0
93453,R&l hrt cath w/ventriclgrphy,A,33.84,33.84,67.68,0
93453,R&l hrt cath w/ventriclgrphy,A,24.64,24.64,49.28,0
93453,R&l hrt cath w/ventriclgrphy,A,9.2,9.2,18.4,0
93454,Coronary artery angio s&i,A,26.74,26.74,53.48,0
93454,Coronary artery angio s&i,A,19.78,19.78,39.56,0
93454,Coronary artery angio s&i,A,6.96,6.96,13.92,0
93455,Coronary art/grft angio s&i,A,29.79,29.79,59.58,0
93455,Coronary art/grft angio s&i,A,21.68,21.68,43.36,0
93455,Coronary art/grft angio s&i,A,8.11,8.11,16.22,0
93456,R hrt coronary artery angio,A,33.27,33.27,66.54,0
93456,R hrt coronary artery angio,A,24.2,24.2,48.4,0
93456,R hrt coronary artery angio,A,9.07,9.07,18.14,0
93457,R hrt art/grft angio,A,36.26,36.26,72.52,0
93457,R hrt art/grft angio,A,26.08,26.08,52.16,0
93457,R hrt art/grft angio,A,10.18,10.18,20.36,0
93458,L hrt artery/ventricle angio,A,30.76,30.76,61.52,0
93458,L hrt artery/ventricle angio,A,22.17,22.17,44.34,0
93458,L hrt artery/ventricle angio,A,8.59,8.59,17.18,0
93459,L hrt art/grft angio,A,33.09,33.09,66.18,0
93459,L hrt art/grft angio,A,23.36,23.36,46.72,0
93459,L hrt art/grft angio,A,9.73,9.73,19.46,0
93460,R&l hrt art/ventricle angio,A,36.71,36.71,73.42,0
93460,R&l hrt art/ventricle angio,A,25.83,25.83,51.66,0
93460,R&l hrt art/ventricle angio,A,10.88,10.88,21.76,0
93461,R&l hrt art/ventricle angio,A,40.5,40.5,81,0
93461,R&l hrt art/ventricle angio,A,28.47,28.47,56.94,0
93461,R&l hrt art/ventricle angio,A,12.03,12.03,24.06,0
93462,L hrt cath trnsptl puncture,A,6.06,6.06,12.12,ZZZ
93463,Drug admin & hemodynmic meas,A,2.86,2.86,5.72,ZZZ
93464,Exercise w/hemodynamic meas,A,6.53,6.53,13.06,ZZZ
93464,Exercise w/hemodynamic meas,A,3.94,3.94,7.88,ZZZ
93464,Exercise w/hemodynamic meas,A,2.59,2.59,5.18,ZZZ
93503,Insert/place heart catheter,A,2.57,2.57,5.14,0
93505,Biopsy of heart lining,A,19.12,19.12,38.24,0
93505,Biopsy of heart lining,A,12.49,12.49,24.98,0
93505,Biopsy of heart lining,A,6.63,6.63,13.26,0
93563,Njx cgen car cth slctv c ang,A,1.51,1.51,3.02,ZZZ
93564,Njx cgen car cath slctv opac,A,1.62,1.62,3.24,ZZZ
93565,Njx car cth slctv lv/la ang,A,0.79,0.79,1.58,ZZZ
93566,Njx car cth slctv rv/ra ang,A,0.76,0.76,1.52,ZZZ
93567,Njx car cth sprvlv aortgrphy,A,1.1,1.1,2.2,ZZZ
93568,Njx car cth nslc p-art angrp,A,1.36,1.36,2.72,ZZZ
93569,Njx cth slct p-art angrp uni,A,1.11,1.11,2.22,ZZZ
93571,Heart flow reserve measure,C,0,0,0,ZZZ
93571,Heart flow reserve measure,C,0,0,0,ZZZ
93571,Heart flow reserve measure,A,2.1,2.1,4.2,ZZZ
93572,Heart flow reserve measure,C,0,0,0,ZZZ
93572,Heart flow reserve measure,C,0,0,0,ZZZ
93572,Heart flow reserve measure,A,1.53,1.53,3.06,ZZZ
93573,Njx cath slct p-art angrp bi,A,1.84,1.84,3.68,ZZZ
93574,Njx cath slct pulm vn angrph,A,2.05,2.05,4.1,ZZZ
93575,Njx cath slct p angrph mapca,A,2.72,2.72,5.44,ZZZ
93580,Transcath closure of asd,A,28.52,28.52,57.04,0
93581,Transcath closure of vsd,A,38.7,38.7,77.4,0
93582,Perq transcath closure pda,A,19.32,19.32,38.64,0
93583,Perq transcath septal reduxn,A,21.68,21.68,43.36,0
93584,Vngrph chd anom/persist svc,A,1.73,1.73,3.46,ZZZ
93585,Vngrph chd azygs/hemiazygs,A,1.63,1.63,3.26,ZZZ
93586,Vngrph chd coronary sinus,A,2.06,2.06,4.12,ZZZ
93587,Vngrph chd vnvn cltrl at/abv,A,3.04,3.04,6.08,ZZZ
93588,Vngrph chd vnvn cltrl below,A,3.07,3.07,6.14,ZZZ
93590,Perq transcath cls mitral,A,31.26,31.26,62.52,0
93591,Perq transcath cls aortic,A,25.7,25.7,51.4,0
93592,Perq transcath closure each,A,11.26,11.26,22.52,ZZZ
93593,R hrt cath chd nml nt cnj,C,0,0,0,0
93593,R hrt cath chd nml nt cnj,C,0,0,0,0
93593,R hrt cath chd nml nt cnj,A,5.51,5.51,11.02,0
93594,R hrt cath chd abnl nt cnj,C,0,0,0,0
93594,R hrt cath chd abnl nt cnj,C,0,0,0,0
93594,R hrt cath chd abnl nt cnj,A,8.37,8.37,16.74,0
93595,L hrt cath chd nm/abn nt cnj,C,0,0,0,0
93595,L hrt cath chd nm/abn nt cnj,C,0,0,0,0
93595,L hrt cath chd nm/abn nt cnj,A,7.59,7.59,15.18,0
93596,R&l hrt cath chd nml nt cnj,C,0,0,0,0
93596,R&l hrt cath chd nml nt cnj,C,0,0,0,0
93596,R&l hrt cath chd nml nt cnj,A,9.44,9.44,18.88,0
93597,R&l hrt cath chd abnl nt cnj,C,0,0,0,0
93597,R&l hrt cath chd abnl nt cnj,C,0,0,0,0
93597,R&l hrt cath chd abnl nt cnj,A,12.33,12.33,24.66,0
93598,Car outp meas drg cath chd,C,0,0,0,ZZZ
93598,Car outp meas drg cath chd,C,0,0,0,ZZZ
93598,Car outp meas drg cath chd,A,1.95,1.95,3.9,ZZZ
93600,Bundle of his recording,C,0,0,0,0
93600,Bundle of his recording,C,0,0,0,0
93600,Bundle of his recording,A,3.38,3.38,6.76,0
93602,Intra-atrial recording,C,0,0,0,0
93602,Intra-atrial recording,C,0,0,0,0
93602,Intra-atrial recording,A,3.32,3.32,6.64,0
93603,Right ventricular recording,C,0,0,0,0
93603,Right ventricular recording,C,0,0,0,0
93603,Right ventricular recording,A,3.32,3.32,6.64,0
93609,Map tachycardia add-on,C,0,0,0,ZZZ
93609,Map tachycardia add-on,C,0,0,0,ZZZ
93609,Map tachycardia add-on,A,7.93,7.93,15.86,ZZZ
93610,Intra-atrial pacing,C,0,0,0,0
93610,Intra-atrial pacing,C,0,0,0,0
93610,Intra-atrial pacing,A,4.69,4.69,9.38,0
93612,Intraventricular pacing,C,0,0,0,0
93612,Intraventricular pacing,C,0,0,0,0
93612,Intraventricular pacing,A,4.62,4.62,9.24,0
93613,Electrophys map 3d add-on,A,8.52,8.52,17.04,ZZZ
93615,Esophageal recording,C,0,0,0,0
93615,Esophageal recording,C,0,0,0,0
93615,Esophageal recording,A,1.05,1.05,2.1,0
93616,Esophageal recording,C,0,0,0,0
93616,Esophageal recording,C,0,0,0,0
93616,Esophageal recording,A,1.7,1.7,3.4,0
93618,Heart rhythm pacing,C,0,0,0,0
93618,Heart rhythm pacing,C,0,0,0,0
93618,Heart rhythm pacing,A,6.27,6.27,12.54,0
93619,Electrophysiology evaluation,C,0,0,0,0
93619,Electrophysiology evaluation,C,0,0,0,0
93619,Electrophysiology evaluation,A,11.2,11.2,22.4,0
93620,Electrophysiology evaluation,C,0,0,0,0
93620,Electrophysiology evaluation,C,0,0,0,0
93620,Electrophysiology evaluation,A,17.97,17.97,35.94,0
93621,Electrophysiology evaluation,C,0,0,0,ZZZ
93621,Electrophysiology evaluation,C,0,0,0,ZZZ
93621,Electrophysiology evaluation,A,2.39,2.39,4.78,ZZZ
